id,state,city,created_at,user
987,Kerala,Idukki,2024-02-28 00:00:00,3
988,Kerala,Palakkad,2024-09-10 00:00:00,3
989,Kerala,Thiruvananthapuram,2024-12-26 00:00:00,3
990,Kerala,Palakkad,2024-12-26 00:00:00,3
991,Kerala,Thrissur,2023-12-28 00:00:00,3
992,Kerala,Ernakulam,2024-04-04 00:00:00,3
993,Kerala,Idukki,2024-03-30 00:00:00,3
994,Kerala,Kasaragod,2024-04-04 00:00:00,3
995,Kerala,Kottayam,2024-04-04 00:00:00,3
996,Kerala,Kozhikode,2024-03-04 00:00:00,3
997,Kerala,Wayanad,2024-12-12 00:00:00,3
998,Kerala,Thrissur,2024-04-01 00:00:00,3
999,Kerala,Malappuram,2024-09-15 00:00:00,3
1000,Kerala,Malappuram,2024-09-16 00:00:00,3
1001,Kerala,Kasaragod,2024-12-23 00:00:00,3
1002,Kerala,Kannur,2024-12-23 00:00:00,3
1003,Kerala,Palakkad,,3
1004,Kerala,Kannur,2024-12-26 00:00:00,3
1005,Kerala,Palakkad,2024-09-20 00:00:00,3
1006,Kerala,Ernakulam,2024-12-23 00:00:00,3
1007,Kerala,Kannur,2024-12-15 00:00:00,3
1008,Kerala,Ernakulam,2024-09-25 00:00:00,3
1009,Kerala,Malappuram,2024-12-23 00:00:00,3
1010,Kerala,Ernakulam,2024-09-30 00:00:00,3
1011,Kerala,Malappuram,2024-02-29 00:00:00,3
1012,Kerala,Kottayam,2024-12-20 00:00:00,3
1013,Kerala,Alappuzha,2024-12-12 00:00:00,3
1014,Kerala,Ernakulam,2024-12-21 00:00:00,3
1015,Kerala,Kannur,2024-12-14 00:00:00,3
1016,Kerala,Kasaragod,2024-12-26 00:00:00,3
1017,Kerala,Malappuram,2024-03-26 00:00:00,3
1018,Kerala,Palakkad,2024-03-26 00:00:00,3
1019,Kerala,Palakkad,2024-09-26 00:00:00,3
1020,Kerala,Malappuram,2024-09-25 00:00:00,3
1021,Kerala,Kozhikode,2024-09-28 00:00:00,3
1022,Kerala,Kasaragod,2024-09-22 00:00:00,3
1023,Kerala,Kannur,2024-12-13 00:00:00,3
1024,Kerala,Ernakulam,2024-12-18 00:00:00,3
1025,Kerala,Ernakulam,2024-11-22 00:00:00,3
1026,Kerala,Ernakulam,2024-10-16 00:00:00,3
1027,Kerala,Ernakulam,2024-01-23 00:00:00,3
1028,Kerala,Kannur,2024-01-25 00:00:00,3
1029,Kerala,Kannur,2024-01-22 00:00:00,3
1030,Kerala,Kozhikode,2024-01-24 00:00:00,3
1031,Kerala,Palakkad,2024-01-23 00:00:00,3
1032,Kerala,Thrissur,2024-01-15 00:00:00,3
1033,Kerala,Malappuram,2024-12-03 00:00:00,3
1034,Kerala,Alappuzha,2024-01-28 00:00:00,3
1035,Kerala,Wayanad,2024-11-17 00:00:00,3
1036,Kerala,Thrissur,2024-12-05 00:00:00,3
1037,Kerala,Wayanad,2024-11-30 00:00:00,3
1038,Kerala,Kottayam,2024-01-12 00:00:00,3
1039,Kerala,Wayanad,2024-11-11 00:00:00,3
1040,Kerala,Palakkad,2024-11-13 00:00:00,3
1041,Kerala,Palakkad,2024-11-14 00:00:00,3
1042,Kerala,Palakkad,2024-11-15 00:00:00,3
1043,Kerala,Palakkad,2024-12-06 00:00:00,3
1044,Kerala,Kozhikode,2024-11-13 00:00:00,3
1045,Kerala,Ernakulam,2024-12-07 00:00:00,3
1046,Kerala,Palakkad,2024-11-25 00:00:00,3
1047,Kerala,Ernakulam,2024-11-28 00:00:00,3
1048,Kerala,Wayanad,2024-01-09 00:00:00,3
1049,Kerala,Malappuram,2024-11-29 00:00:00,3
1050,Kerala,Palakkad,2024-11-27 00:00:00,3
1051,Kerala,Thiruvananthapuram,2024-11-22 00:00:00,3
1052,Kerala,Palakkad,2024-11-19 00:00:00,3
1053,Kerala,Palakkad,2024-11-21 00:00:00,3
1054,Kerala,Pathanamthitta,2024-11-25 00:00:00,3
1055,Kerala,Palakkad,2024-11-23 00:00:00,3
1056,Kerala,Kottayam,2024-11-15 00:00:00,3
1057,Kerala,Kottayam,2024-11-19 00:00:00,3
1058,Kerala,Kasaragod,2024-11-21 00:00:00,3
1059,Kerala,Kannur,2024-11-16 00:00:00,3
1060,Kerala,Ernakulam,2024-11-18 00:00:00,3
1061,Kerala,Ernakulam,2024-11-24 00:00:00,3
1062,Kerala,Palakkad,2024-11-29 00:00:00,3
1063,Kerala,Kozhikode,2024-11-16 00:00:00,3
1064,Kerala,Kottayam,2024-11-22 00:00:00,3
1065,Kerala,Ernakulam,2024-11-12 00:00:00,3
1066,Kerala,Kasaragod,2024-01-18 00:00:00,3
1067,Kerala,Ernakulam,2024-10-29 00:00:00,3
1068,Kerala,Kozhikode,2024-02-16 00:00:00,3
1069,Kerala,Thiruvananthapuram,2024-10-20 00:00:00,3
1070,Kerala,Palakkad,2024-10-25 00:00:00,3
1071,Kerala,Kozhikode,2024-10-21 00:00:00,3
1072,Kerala,Kottayam,2024-10-24 00:00:00,3
1073,Kerala,Ernakulam,,3
1074,Kerala,Ernakulam,2024-10-28 00:00:00,3
1075,Kerala,Ernakulam,,3
1076,Kerala,Kollam,2024-02-22 00:00:00,3
1077,Kerala,Kozhikode,2024-02-19 00:00:00,3
1078,Kerala,Thrissur,2024-02-21 00:00:00,3
1079,Kerala,Malappuram,2024-10-14 00:00:00,3
1080,Kerala,Kozhikode,2024-10-14 00:00:00,3
1081,Kerala,Kozhikode,2024-10-18 00:00:00,3
1082,Kerala,Idukki,2024-10-16 00:00:00,3
1083,Kerala,Kannur,2024-02-15 00:00:00,3
1084,Kerala,Ernakulam,2024-11-11 00:00:00,3
1085,Kerala,Ernakulam,2024-10-26 00:00:00,3
1086,Kerala,Pathanamthitta,2024-11-01 00:00:00,3
1087,Kerala,Palakkad,2024-02-02 00:00:00,3
1088,Kerala,Palakkad,2024-01-31 00:00:00,3
1089,Kerala,Wayanad,2024-11-07 00:00:00,3
1090,Kerala,Palakkad,2024-11-04 00:00:00,3
1091,Kerala,Palakkad,2024-11-05 00:00:00,3
1092,Kerala,Palakkad,2024-11-06 00:00:00,3
1093,Kerala,Ernakulam,2024-11-05 00:00:00,3
1094,Kerala,Palakkad,2024-10-28 00:00:00,3
1095,Kerala,Thiruvananthapuram,2024-01-08 00:00:00,3
1096,Kerala,Kozhikode,2024-02-03 00:00:00,3
1097,Kerala,Palakkad,2024-01-12 00:00:00,3
1098,Kerala,Palakkad,2024-01-11 00:00:00,3
1099,Kerala,Kasaragod,2024-01-08 00:00:00,3
1100,Kerala,Ernakulam,,3
1101,Kerala,Malappuram,2024-02-09 00:00:00,3
1102,Kerala,Malappuram,2024-02-08 00:00:00,3
1103,Kerala,Kasaragod,2024-02-04 00:00:00,3
1104,Kerala,Ernakulam,2024-10-14 00:00:00,3
1105,Kerala,Malappuram,2024-12-16 00:00:00,3
1106,Kerala,Kannur,2024-04-11 00:00:00,3
1107,Kerala,Idukki,2024-04-12 00:00:00,3
1108,Kerala,Kollam,2024-06-03 00:00:00,3
1109,Kerala,Kannur,2024-06-01 00:00:00,3
1110,Kerala,Ernakulam,2024-06-01 00:00:00,3
1111,Kerala,Wayanad,2024-08-20 00:00:00,3
1112,Kerala,Thrissur,2024-05-26 00:00:00,3
1113,Kerala,Kozhikode,2024-05-29 00:00:00,3
1114,Kerala,Idukki,2024-05-27 00:00:00,3
1115,Kerala,Wayanad,2024-05-20 00:00:00,3
1116,Kerala,Kasaragod,2024-05-18 00:00:00,3
1117,Kerala,Kannur,2024-05-23 00:00:00,3
1118,Kerala,Idukki,2024-05-21 00:00:00,3
1119,Kerala,Thrissur,2024-05-03 00:00:00,3
1120,Kerala,Thiruvananthapuram,2024-05-08 00:00:00,3
1121,Kerala,Kollam,2024-05-09 00:00:00,3
1122,Kerala,Palakkad,2024-06-03 00:00:00,3
1123,Kerala,Kannur,2024-08-01 00:00:00,3
1124,Kerala,Ernakulam,2024-06-23 00:00:00,3
1125,Kerala,Idukki,2024-06-22 00:00:00,3
1126,Kerala,Alappuzha,2024-07-19 00:00:00,3
1127,Kerala,Kottayam,2024-07-18 00:00:00,3
1128,Kerala,Kottayam,2024-07-17 00:00:00,3
1129,Kerala,Kozhikode,2024-07-18 00:00:00,3
1130,Kerala,Pathanamthitta,2024-07-19 00:00:00,3
1131,Kerala,Wayanad,2024-07-08 00:00:00,3
1132,Kerala,Wayanad,2024-06-26 00:00:00,3
1133,Kerala,Idukki,2024-09-02 00:00:00,3
1134,Kerala,Wayanad,2024-06-29 00:00:00,3
1135,Kerala,Palakkad,2024-07-22 00:00:00,3
1136,Kerala,Thiruvananthapuram,2024-07-02 00:00:00,3
1137,Kerala,Kottayam,2024-07-05 00:00:00,3
1138,Kerala,Ernakulam,2024-07-01 00:00:00,3
1139,Kerala,Malappuram,2024-07-28 00:00:00,3
1140,Kerala,Palakkad,2024-06-23 00:00:00,3
1141,Kerala,Malappuram,2024-06-23 00:00:00,3
1142,Kerala,Malappuram,2024-07-23 00:00:00,3
1143,Kerala,Kozhikode,2024-09-04 00:00:00,3
1144,Kerala,Kottayam,2024-05-25 00:00:00,3
1145,Kerala,Palakkad,2024-04-12 00:00:00,3
1146,Kerala,Kannur,2024-04-18 00:00:00,3
1147,Kerala,Kozhikode,2024-04-09 00:00:00,3
1148,Kerala,Ernakulam,2024-04-09 00:00:00,3
1149,Kerala,Ernakulam,2024-04-18 00:00:00,3
1150,Kerala,Pathanamthitta,2024-04-08 00:00:00,3
1151,Ladakh,Leh Ladakh,2024-08-29 00:00:00,3
1152,Madhya Pradesh,Betul,2024-05-21 00:00:00,3
1153,Madhya Pradesh,Bhopal,2024-05-22 00:00:00,3
1154,Madhya Pradesh,Indore,2024-05-24 00:00:00,3
1155,Madhya Pradesh,Morena,2024-05-17 00:00:00,3
1156,Madhya Pradesh,Tikamgarh,2024-05-21 00:00:00,3
1157,Madhya Pradesh,Indore,2024-10-07 00:00:00,3
1158,Madhya Pradesh,Shajapur,2024-09-04 00:00:00,3
1159,Madhya Pradesh,Panna,2024-11-25 00:00:00,3
1160,Madhya Pradesh,Datia,2024-11-29 00:00:00,3
1161,Madhya Pradesh,Harda,2024-08-05 00:00:00,3
1162,Madhya Pradesh,Gwalior,2024-08-06 00:00:00,3
1163,Madhya Pradesh,Sagar,2024-07-28 00:00:00,3
1164,Madhya Pradesh,Narsinghpur,,3
1165,Madhya Pradesh,Satna,2024-09-05 00:00:00,3
1166,Madhya Pradesh,Chhindwara,2023-12-05 00:00:00,3
1167,Madhya Pradesh,Sehore,2024-06-24 00:00:00,3
1168,Madhya Pradesh,Ashoknagar,2024-08-30 00:00:00,3
1169,Madhya Pradesh,Chhatarpur,2024-10-10 00:00:00,3
1170,Madhya Pradesh,Indore,2024-07-03 00:00:00,3
1171,Madhya Pradesh,Khargone,2024-10-11 00:00:00,3
1172,Madhya Pradesh,Sheopur,2024-10-12 00:00:00,3
1173,Madhya Pradesh,Singrauli,2024-08-05 00:00:00,3
1174,Madhya Pradesh,Shahdol,2024-08-08 00:00:00,3
1175,Madhya Pradesh,Chhindwara,2024-09-14 00:00:00,3
1176,Madhya Pradesh,Satna,2024-08-04 00:00:00,3
1177,Madhya Pradesh,Alirajpur,2024-02-02 00:00:00,3
1178,Madhya Pradesh,Sheopur,2024-11-29 00:00:00,3
1179,Madhya Pradesh,Sagar,2024-11-21 00:00:00,3
1180,Madhya Pradesh,Dhar,2024-09-17 00:00:00,3
1181,Madhya Pradesh,Sagar,2024-07-05 00:00:00,3
1182,Madhya Pradesh,Barwani,2023-12-23 00:00:00,3
1183,Madhya Pradesh,Chhatarpur,,3
1184,Madhya Pradesh,Rewa,2024-08-08 00:00:00,3
1185,Madhya Pradesh,Satna,2024-06-27 00:00:00,3
1186,Madhya Pradesh,Rewa,2024-10-28 00:00:00,3
1187,Madhya Pradesh,Chhatarpur,2024-08-29 00:00:00,3
1188,Madhya Pradesh,Betul,2024-08-23 00:00:00,3
1189,Madhya Pradesh,Bhopal,2024-01-12 00:00:00,3
1190,Madhya Pradesh,Betul,2024-05-27 00:00:00,3
1191,Madhya Pradesh,Chhatarpur,2024-05-31 00:00:00,3
1192,Madhya Pradesh,East Nimar,2024-10-22 00:00:00,3
1193,Madhya Pradesh,Guna,2024-10-24 00:00:00,3
1194,Madhya Pradesh,Singrauli,2024-10-22 00:00:00,3
1195,Madhya Pradesh,Guna,2024-01-10 00:00:00,3
1196,Madhya Pradesh,Harda,2024-07-02 00:00:00,3
1197,Madhya Pradesh,Indore,2024-07-02 00:00:00,3
1198,Madhya Pradesh,Chhindwara,2024-05-29 00:00:00,3
1199,Madhya Pradesh,Mandla,2024-12-18 00:00:00,3
1200,Madhya Pradesh,Indore,2024-12-15 00:00:00,3
1201,Madhya Pradesh,East Nimar,2024-12-17 00:00:00,3
1202,Madhya Pradesh,Dhar,2024-12-16 00:00:00,3
1203,Madhya Pradesh,Alirajpur,2024-12-17 00:00:00,3
1204,Madhya Pradesh,Harda,2024-07-01 00:00:00,3
1205,Madhya Pradesh,Guna,2024-02-06 00:00:00,3
1206,Madhya Pradesh,Rewa,2024-08-23 00:00:00,3
1207,Madhya Pradesh,Satna,2024-08-18 00:00:00,3
1208,Madhya Pradesh,Ratlam,2024-10-27 00:00:00,3
1209,Madhya Pradesh,Umaria,2024-09-08 00:00:00,3
1210,Madhya Pradesh,Morena,2024-10-31 00:00:00,3
1211,Madhya Pradesh,Narsinghpur,2024-06-24 00:00:00,3
1212,Madhya Pradesh,Alirajpur,2024-05-31 00:00:00,3
1213,Madhya Pradesh,Guna,2024-01-08 00:00:00,3
1214,Madhya Pradesh,Betul,2024-02-08 00:00:00,3
1215,Madhya Pradesh,Umaria,2024-02-20 00:00:00,3
1216,Madhya Pradesh,Shivpuri,2024-02-18 00:00:00,3
1217,Madhya Pradesh,Satna,2024-02-17 00:00:00,3
1218,Madhya Pradesh,Jhabua,2024-02-19 00:00:00,3
1219,Madhya Pradesh,Umaria,2024-08-25 00:00:00,3
1220,Madhya Pradesh,Singrauli,2024-08-21 00:00:00,3
1221,Madhya Pradesh,Shivpuri,2024-08-19 00:00:00,3
1222,Madhya Pradesh,Sheopur,2024-08-23 00:00:00,3
1223,Madhya Pradesh,Shahdol,2024-08-21 00:00:00,3
1224,Madhya Pradesh,Seoni,2024-08-22 00:00:00,3
1225,Madhya Pradesh,Ujjain,2024-11-01 00:00:00,3
1226,Madhya Pradesh,Chhindwara,2024-08-28 00:00:00,3
1227,Madhya Pradesh,Mandla,2024-02-15 00:00:00,3
1228,Madhya Pradesh,Harda,2024-08-28 00:00:00,3
1229,Madhya Pradesh,Rewa,2024-01-26 00:00:00,3
1230,Madhya Pradesh,Indore,2024-07-28 00:00:00,3
1231,Madhya Pradesh,Narsinghpur,2024-03-30 00:00:00,3
1232,Madhya Pradesh,Datia,2024-08-25 00:00:00,3
1233,Madhya Pradesh,Shivpuri,2024-01-13 00:00:00,3
1234,Madhya Pradesh,Sheopur,2024-01-20 00:00:00,3
1235,Madhya Pradesh,Gwalior,2024-01-20 00:00:00,3
1236,Madhya Pradesh,Burhanpur,2024-01-18 00:00:00,3
1237,Madhya Pradesh,Narsinghpur,2024-01-31 00:00:00,3
1238,Madhya Pradesh,Gwalior,2024-02-04 00:00:00,3
1239,Madhya Pradesh,Guna,2024-01-31 00:00:00,3
1240,Madhya Pradesh,Dhar,2024-02-01 00:00:00,3
1241,Madhya Pradesh,Alirajpur,2024-02-01 00:00:00,3
1242,Madhya Pradesh,Rewa,2024-09-29 00:00:00,3
1243,Madhya Pradesh,Burhanpur,2024-12-23 00:00:00,3
1244,Madhya Pradesh,Jhabua,2024-09-23 00:00:00,3
1245,Madhya Pradesh,Dewas,2024-05-03 00:00:00,3
1246,Madhya Pradesh,Gwalior,2024-11-12 00:00:00,3
1247,Madhya Pradesh,Shivpuri,2024-11-09 00:00:00,3
1248,Madhya Pradesh,Gwalior,2024-12-03 00:00:00,3
1249,Madhya Pradesh,Jabalpur,2024-12-07 00:00:00,3
1250,Madhya Pradesh,Barwani,2024-09-02 00:00:00,3
1251,Madhya Pradesh,Guna,2024-09-06 00:00:00,3
1252,Madhya Pradesh,Harda,2024-09-03 00:00:00,3
1253,Madhya Pradesh,Mandla,2024-09-05 00:00:00,3
1254,Madhya Pradesh,Rewa,2024-09-03 00:00:00,3
1255,Madhya Pradesh,Rewa,2024-09-01 00:00:00,3
1256,Madhya Pradesh,Satna,2024-09-06 00:00:00,3
1257,Madhya Pradesh,Katni,2024-04-05 00:00:00,3
1258,Madhya Pradesh,Shivpuri,2024-04-02 00:00:00,3
1259,Madhya Pradesh,East Nimar,2024-09-25 00:00:00,3
1260,Madhya Pradesh,Burhanpur,2024-12-28 00:00:00,3
1261,Madhya Pradesh,Umaria,2024-03-27 00:00:00,3
1262,Madhya Pradesh,Khargone,2024-06-03 00:00:00,3
1263,Madhya Pradesh,Satna,2024-11-05 00:00:00,3
1264,Madhya Pradesh,Chhindwara,2024-10-03 00:00:00,3
1265,Madhya Pradesh,Guna,2024-01-06 00:00:00,3
1266,Madhya Pradesh,Dhar,2024-01-11 00:00:00,3
1267,Madhya Pradesh,East Nimar,2024-10-03 00:00:00,3
1268,Madhya Pradesh,Sagar,2024-07-23 00:00:00,3
1269,Madhya Pradesh,Sheopur,2024-06-06 00:00:00,3
1270,Madhya Pradesh,Satna,2024-06-05 00:00:00,3
1271,Madhya Pradesh,Datia,2024-11-06 00:00:00,3
1272,Madhya Pradesh,Ratlam,,3
1273,Madhya Pradesh,Datia,2024-06-04 00:00:00,3
1274,Madhya Pradesh,Singrauli,2024-06-07 00:00:00,3
1275,Madhya Pradesh,Indore,2024-07-21 00:00:00,3
1276,Madhya Pradesh,Panna,2024-09-12 00:00:00,3
1277,Madhya Pradesh,East Nimar,,3
1278,Madhya Pradesh,Ratlam,2024-09-10 00:00:00,3
1279,Madhya Pradesh,Sagar,2024-01-24 00:00:00,3
1280,Madhya Pradesh,Raisen,2024-08-29 00:00:00,3
1281,Madhya Pradesh,Morena,2024-08-29 00:00:00,3
1282,Madhya Pradesh,Jhabua,,3
1283,Maharashtra,Thane,2024-06-06 00:00:00,3
1284,Maharashtra,Jalgaon,2024-06-18 00:00:00,3
1285,Maharashtra,Kolhapur,2024-06-22 00:00:00,3
1286,Maharashtra,Nanded,2024-02-07 00:00:00,3
1287,Maharashtra,Parbhani,2024-02-07 00:00:00,3
1288,Maharashtra,Palghar,,3
1289,Maharashtra,Raigad,2024-11-09 00:00:00,3
1290,Maharashtra,Nashik,2024-11-13 00:00:00,3
1291,Maharashtra,Parbhani,2024-11-12 00:00:00,3
1292,Maharashtra,Kolhapur,2024-01-12 00:00:00,3
1293,Maharashtra,Pune,2024-08-03 00:00:00,3
1294,Maharashtra,Sindhudurg,2024-11-14 00:00:00,3
1295,Maharashtra,Nandurbar,2024-09-08 00:00:00,3
1296,Maharashtra,Kolhapur,2024-06-03 00:00:00,3
1297,Maharashtra,Nagpur,,3
1298,Maharashtra,Kolhapur,,3
1299,Maharashtra,Kolhapur,,3
1300,Maharashtra,Buldhana,2024-01-25 00:00:00,3
1301,Maharashtra,Palghar,2024-01-24 00:00:00,3
1302,Maharashtra,Kolhapur,2024-07-28 00:00:00,3
1303,Maharashtra,Thane,2023-12-29 00:00:00,3
1304,Maharashtra,Thane,2024-10-28 00:00:00,3
1305,Maharashtra,Palghar,2024-10-29 00:00:00,3
1306,Maharashtra,Thane,2024-01-31 00:00:00,3
1307,Maharashtra,Kolhapur,2024-02-03 00:00:00,3
1308,Maharashtra,Gadchiroli,,3
1309,Maharashtra,Nashik,2024-07-21 00:00:00,3
1310,Maharashtra,Kolhapur,2024-07-22 00:00:00,3
1311,Maharashtra,Buldhana,2024-09-07 00:00:00,3
1312,Maharashtra,Bhandara,2024-01-09 00:00:00,3
1313,Maharashtra,Pune,2024-05-20 00:00:00,3
1314,Maharashtra,Nanded,2024-05-28 00:00:00,3
1315,Maharashtra,Chandrapur,2024-11-05 00:00:00,3
1316,Maharashtra,Ahmednagar,2024-11-06 00:00:00,3
1317,Maharashtra,Gadchiroli,2024-06-06 00:00:00,3
1318,Maharashtra,Gondia,2023-12-29 00:00:00,3
1319,Maharashtra,Nagpur,2024-06-04 00:00:00,3
1320,Maharashtra,Bhandara,2024-09-14 00:00:00,3
1321,Maharashtra,Nandurbar,2024-02-21 00:00:00,3
1322,Maharashtra,Raigad,2024-02-14 00:00:00,3
1323,Maharashtra,Palghar,2024-11-23 00:00:00,3
1324,Maharashtra,Nanded,2024-11-26 00:00:00,3
1325,Maharashtra,Kolhapur,2024-11-25 00:00:00,3
1326,Maharashtra,Osmanabad,2024-02-15 00:00:00,3
1327,Maharashtra,Pune,2024-07-11 00:00:00,3
1328,Maharashtra,Palghar,2024-08-28 00:00:00,3
1329,Maharashtra,Pune,2024-11-25 00:00:00,3
1330,Maharashtra,Beed,2024-08-28 00:00:00,3
1331,Maharashtra,Nandurbar,2024-03-09 00:00:00,3
1332,Maharashtra,Latur,2024-03-08 00:00:00,3
1333,Maharashtra,Kolhapur,2024-03-05 00:00:00,3
1334,Maharashtra,Hingoli,2024-03-08 00:00:00,3
1335,Maharashtra,Dhule,2024-03-09 00:00:00,3
1336,Maharashtra,Buldhana,2024-10-06 00:00:00,3
1337,Maharashtra,Nandurbar,2024-03-08 00:00:00,3
1338,Maharashtra,Sindhudurg,2024-11-30 00:00:00,3
1339,Maharashtra,Washim,2024-11-30 00:00:00,3
1340,Maharashtra,Amravati,2024-09-11 00:00:00,3
1341,Maharashtra,Raigad,2024-04-03 00:00:00,3
1342,Maharashtra,Sangli,2024-12-05 00:00:00,3
1343,Maharashtra,Pune,2024-09-16 00:00:00,3
1344,Maharashtra,Latur,2024-09-18 00:00:00,3
1345,Maharashtra,Gadchiroli,2024-09-17 00:00:00,3
1346,Maharashtra,Ahmednagar,2024-05-09 00:00:00,3
1347,Maharashtra,Beed,2024-09-21 00:00:00,3
1348,Maharashtra,Bhandara,2024-09-26 00:00:00,3
1349,Maharashtra,Kolhapur,2024-09-27 00:00:00,3
1350,Maharashtra,Nanded,2024-09-28 00:00:00,3
1351,Maharashtra,Washim,2024-09-26 00:00:00,3
1352,Maharashtra,Thane,2024-01-12 00:00:00,3
1353,Maharashtra,Akola,2024-03-30 00:00:00,3
1354,Maharashtra,Osmanabad,2024-12-22 00:00:00,3
1355,Maharashtra,Buldhana,2024-12-24 00:00:00,3
1356,Maharashtra,Nagpur,2024-10-11 00:00:00,3
1357,Maharashtra,Parbhani,2024-10-05 00:00:00,3
1358,Maharashtra,Sindhudurg,2024-03-08 00:00:00,3
1359,Maharashtra,Pune,2024-06-19 00:00:00,3
1360,Maharashtra,Bhandara,2024-12-19 00:00:00,3
1361,Maharashtra,Yavatmal,2024-05-22 00:00:00,3
1362,Maharashtra,Buldhana,2024-02-20 00:00:00,3
1363,Maharashtra,Yavatmal,2024-02-20 00:00:00,3
1364,Maharashtra,Sindhudurg,2024-05-19 00:00:00,3
1365,Maharashtra,Nagpur,2024-05-22 00:00:00,3
1366,Maharashtra,Amravati,2024-08-16 00:00:00,3
1367,Maharashtra,Pune,2024-10-10 00:00:00,3
1368,Maharashtra,Ahmednagar,2024-10-20 00:00:00,3
1369,Maharashtra,Pune,2024-06-24 00:00:00,3
1370,Maharashtra,Nandurbar,2024-12-11 00:00:00,3
1371,Maharashtra,Raigad,2024-06-24 00:00:00,3
1372,Maharashtra,Aurangabad,2024-08-17 00:00:00,3
1373,Maharashtra,Gadchiroli,2023-12-27 00:00:00,3
1374,Maharashtra,Gadchiroli,,3
1375,Maharashtra,Jalgaon,2024-05-21 00:00:00,3
1376,Maharashtra,Akola,2024-04-26 00:00:00,3
1377,Maharashtra,Kolhapur,2024-07-12 00:00:00,3
1378,Maharashtra,Amravati,2024-11-25 00:00:00,3
1379,Maharashtra,Nashik,2024-07-28 00:00:00,3
1380,Maharashtra,Kolhapur,2024-11-30 00:00:00,3
1381,Maharashtra,Sangli,2024-12-17 00:00:00,3
1382,Manipur,Noney,2024-09-23 00:00:00,3
1383,Manipur,Senapati,2024-09-10 00:00:00,3
1384,Manipur,Imphal West,2024-05-06 00:00:00,3
1385,Meghalaya,West Khasi Hills,2024-06-26 00:00:00,3
1386,Meghalaya,West Jaintia Hills,2024-01-17 00:00:00,3
1387,Meghalaya,West Garo Hills,2024-11-06 00:00:00,3
1388,Meghalaya,Eastern West Khasi Hills,2024-09-10 00:00:00,3
1389,Meghalaya,East Khasi Hills,2024-06-07 00:00:00,3
1390,Meghalaya,Eastern West Khasi Hills,2024-05-31 00:00:00,3
1391,Meghalaya,Ri Bhoi,2024-06-04 00:00:00,3
1392,Meghalaya,West Jaintia Hills,2024-06-01 00:00:00,3
1393,Meghalaya,East Khasi Hills,2024-01-08 00:00:00,3
1394,Meghalaya,East Khasi Hills,2024-06-06 00:00:00,3
1395,Meghalaya,South West Khasi Hills,2024-06-03 00:00:00,3
1396,Meghalaya,West Jaintia Hills,2024-01-15 00:00:00,3
1397,Meghalaya,West Jaintia Hills,2024-02-22 00:00:00,3
1398,Meghalaya,Ri Bhoi,2024-04-02 00:00:00,3
1399,Meghalaya,East Khasi Hills,2024-06-23 00:00:00,3
1400,Meghalaya,South Garo Hills,2024-11-28 00:00:00,3
1401,Meghalaya,West Jaintia Hills,2024-02-17 00:00:00,3
1402,Mizoram,Aizawl,2024-10-29 00:00:00,3
1403,Odisha,Khordha,2024-12-06 00:00:00,3
1404,Odisha,Kendujhar,2024-12-05 00:00:00,3
1405,Odisha,Baleshwar,2024-08-08 00:00:00,3
1406,Odisha,Bargarh,2024-12-04 00:00:00,3
1407,Odisha,Deogarh,2024-01-08 00:00:00,3
1408,Odisha,Balangir,2024-12-04 00:00:00,3
1409,Odisha,Koraput,2024-07-28 00:00:00,3
1410,Odisha,Puri,2024-06-25 00:00:00,3
1411,Odisha,Koraput,2024-06-17 00:00:00,3
1412,Odisha,Ganjam,2024-01-23 00:00:00,3
1413,Odisha,Sambalpur,2024-06-17 00:00:00,3
1414,Odisha,Khordha,2024-11-28 00:00:00,3
1415,Odisha,Ganjam,2024-01-16 00:00:00,3
1416,Odisha,Puri,2024-01-16 00:00:00,3
1417,Odisha,Koraput,2024-01-20 00:00:00,3
1418,Odisha,Malkangiri,2024-06-18 00:00:00,3
1419,Odisha,Koraput,2024-06-19 00:00:00,3
1420,Odisha,Cuttack,2024-01-14 00:00:00,3
1421,Odisha,Boudh,2024-01-19 00:00:00,3
1422,Odisha,Nayagarh,2024-05-26 00:00:00,3
1423,Odisha,Balangir,2024-01-16 00:00:00,3
1424,Odisha,Sundargarh,2024-01-27 00:00:00,3
1425,Odisha,Cuttack,2024-01-25 00:00:00,3
1426,Odisha,Ganjam,2024-09-16 00:00:00,3
1427,Odisha,Deogarh,2024-06-07 00:00:00,3
1428,Odisha,Khordha,2024-10-24 00:00:00,3
1429,Odisha,Koraput,2024-04-04 00:00:00,3
1430,Odisha,Balangir,2024-02-12 00:00:00,3
1431,Odisha,Cuttack,2024-04-06 00:00:00,3
1432,Odisha,Gajapati,2024-11-10 00:00:00,3
1433,Odisha,Bhadrak,2024-02-23 00:00:00,3
1434,Odisha,Dhenkanal,2024-02-20 00:00:00,3
1435,Odisha,Baleshwar,2024-12-19 00:00:00,3
1436,Odisha,Puri,2024-10-12 00:00:00,3
1437,Odisha,Khordha,2024-10-08 00:00:00,3
1438,Odisha,Bhadrak,2024-10-07 00:00:00,3
1439,Odisha,Ganjam,2024-03-06 00:00:00,3
1440,Odisha,Jharsuguda,2024-03-04 00:00:00,3
1441,Odisha,Mayurbhanj,2024-10-24 00:00:00,3
1442,Odisha,Malkangiri,2024-03-06 00:00:00,3
