Year,Week,Link
2012,41st,http://idsp.nic.in/WriteReadData/DOB2012/41st_wk12.pdf
2012,42nd,http://idsp.nic.in/WriteReadData/DOB2012/42nd_wk12.pdf
2012,43rd,http://idsp.nic.in/WriteReadData/DOB2012/43rd_wk12.pdf
2012,44th,http://idsp.nic.in/WriteReadData/DOB2012/44th_wk12.pdf
2012,45th,http://idsp.nic.in/WriteReadData/DOB2012/45th_wk12.pdf
2012,46th,http://idsp.nic.in/WriteReadData/DOB2012/46th_wk12.pdf
2012,47th,http://idsp.nic.in/WriteReadData/DOB2012/47th_wk12.pdf
2012,48th,http://idsp.nic.in/WriteReadData/DOB2012/48th_wk12.pdf
2012,49th,http://idsp.nic.in/WriteReadData/DOB2012/49th_wk12.pdf
2012,50th,http://idsp.nic.in/WriteReadData/DOB2012/50th_wk12.pdf
2012,51st,http://idsp.nic.in/WriteReadData/DOB2012/51st_wk12.pdf
2012,52nd,http://idsp.nic.in/WriteReadData/DOB2012/52nd_wk12.pdf
2011,1st,http://idsp.nic.in/WriteReadData/DOB2011/1st_wk11.pdf
2011,2nd,http://idsp.nic.in/WriteReadData/DOB2011/2nd_wk11.pdf
2011,3rd,http://idsp.nic.in/WriteReadData/DOB2011/3rd_wk11.pdf
2011,4th,http://idsp.nic.in/WriteReadData/DOB2011/4th_wk11.pdf
2011,5th,http://idsp.nic.in/WriteReadData/DOB2011/5th_wk11.pdf
2011,6th,http://idsp.nic.in/WriteReadData/DOB2011/6th_wk11.pdf
2011,7th,http://idsp.nic.in/WriteReadData/DOB2011/7th_wk11.pdf
2011,8th,http://idsp.nic.in/WriteReadData/DOB2011/8th_wk11.pdf
2011,9th,http://idsp.nic.in/WriteReadData/DOB2011/9th_wk11.pdf
2011,10th,http://idsp.nic.in/WriteReadData/DOB2011/10th_wk11.pdf
2011,11th,http://idsp.nic.in/WriteReadData/DOB2011/11th_wk11.pdf
2011,12th,http://idsp.nic.in/WriteReadData/DOB2011/12th_wk11.pdf
2011,13th,http://idsp.nic.in/WriteReadData/DOB2011/13th_wk11.pdf
2011,14th,http://idsp.nic.in/WriteReadData/DOB2011/14th_wk11.pdf
2011,15th,http://idsp.nic.in/WriteReadData/DOB2011/15th_wk11.pdf
2011,16th,http://idsp.nic.in/WriteReadData/DOB2011/16th_wk11.pdf
2011,17th,http://idsp.nic.in/WriteReadData/DOB2011/17th_wk11.pdf
2011,18th,http://idsp.nic.in/WriteReadData/DOB2011/18th_wk11.pdf
2011,19th,http://idsp.nic.in/WriteReadData/DOB2011/19th_wk11.pdf
2011,20th,http://idsp.nic.in/WriteReadData/DOB2011/20th_wk11.pdf
2011,21st,http://idsp.nic.in/WriteReadData/DOB2011/21st_wk11.pdf
2011,22nd,http://idsp.nic.in/WriteReadData/DOB2011/22nd_wk11.pdf
2011,23rd,http://idsp.nic.in/WriteReadData/DOB2011/23rd_wk11.pdf
2011,24th,http://idsp.nic.in/WriteReadData/DOB2011/24th_wk11.pdf
2011,25th,http://idsp.nic.in/WriteReadData/DOB2011/25th_wk11.pdf
2011,26th,http://idsp.nic.in/WriteReadData/DOB2011/26th_wk11.pdf
2011,27th,http://idsp.nic.in/WriteReadData/DOB2011/27th_wk11.pdf
2011,28th,http://idsp.nic.in/WriteReadData/DOB2011/28th_wk11.pdf
2011,29th,http://idsp.nic.in/WriteReadData/DOB2011/29th_wk11.pdf
2011,30th,http://idsp.nic.in/WriteReadData/DOB2011/30th_wk11.pdf
2011,31st,http://idsp.nic.in/WriteReadData/DOB2011/31st_wk11.pdf
2011,32nd,http://idsp.nic.in/WriteReadData/DOB2011/32nd_wk11.pdf
2011,33rd,http://idsp.nic.in/WriteReadData/DOB2011/33rd_wk11.pdf
2011,34th,http://idsp.nic.in/WriteReadData/DOB2011/34th_wk11.pdf
2011,35th,http://idsp.nic.in/WriteReadData/DOB2011/35th_wk11.pdf
2011,36th,http://idsp.nic.in/WriteReadData/DOB2011/36th_wk11.pdf
2011,37th,http://idsp.nic.in/WriteReadData/DOB2011/37th_wk11.pdf
2011,38th,http://idsp.nic.in/WriteReadData/DOB2011/38th_wk11.pdf
2011,39th,http://idsp.nic.in/WriteReadData/DOB2011/39th_wk11.pdf
2011,40th,http://idsp.nic.in/WriteReadData/DOB2011/40th_wk11.pdf
2011,41st,http://idsp.nic.in/WriteReadData/DOB2011/41st_wk11.pdf
2011,42nd,http://idsp.nic.in/WriteReadData/DOB2011/42nd_wk11.pdf
2011,43rd,http://idsp.nic.in/WriteReadData/DOB2011/43rd_wk11.pdf
2011,44th,http://idsp.nic.in/WriteReadData/DOB2011/44th_wk11.pdf
2011,45th,http://idsp.nic.in/WriteReadData/DOB2011/45th_wk11.pdf
2011,46th,http://idsp.nic.in/WriteReadData/DOB2011/46th_wk11.pdf
2011,47th,http://idsp.nic.in/WriteReadData/DOB2011/47th_wk11.pdf
2011,48th,http://idsp.nic.in/WriteReadData/DOB2011/48th_wk11.pdf
2011,49th,http://idsp.nic.in/WriteReadData/DOB2011/49th_wk11.pdf
2011,50th,http://idsp.nic.in/WriteReadData/DOB2011/50th_wk11.pdf
2011,51st,http://idsp.nic.in/WriteReadData/DOB2011/51st_wk11.pdf
2011,52nd,https://drive.google.com/file/d/1GSvoxiD-RLrQIDWzMhZ9rXFlZpajfYRt/view?usp=sharing
2010,1st,http://idsp.nic.in/WriteReadData/DOB2010/1st_wk10.pdf
2010,2nd,http://idsp.nic.in/WriteReadData/DOB2010/2nd_wk10.pdf
2010,3rd,http://idsp.nic.in/WriteReadData/DOB2010/3rd_wk10.pdf
2010,4th,http://idsp.nic.in/WriteReadData/DOB2010/4th_wk10.pdf
2010,5th,http://idsp.nic.in/WriteReadData/DOB2010/5th_wk10.pdf
2010,6th,http://idsp.nic.in/WriteReadData/DOB2010/6th_wk10.pdf
2010,7th,http://idsp.nic.in/WriteReadData/DOB2010/7th_wk10.pdf
2010,8th,http://idsp.nic.in/WriteReadData/DOB2010/8th_wk10.pdf
2010,9th,http://idsp.nic.in/WriteReadData/DOB2010/9th_wk10.pdf
2010,10th,http://idsp.nic.in/WriteReadData/DOB2010/10th_wk10.pdf
2010,11th,http://idsp.nic.in/WriteReadData/DOB2010/11th_wk10.pdf
2010,12th,http://idsp.nic.in/WriteReadData/DOB2010/12th_wk10.pdf
2010,13th,http://idsp.nic.in/WriteReadData/DOB2010/13th_wk10.pdf
2010,14th,http://idsp.nic.in/WriteReadData/DOB2010/14th_wk10.pdf
2010,15th,http://idsp.nic.in/WriteReadData/DOB2010/15th_wk10.pdf
2010,16th,http://idsp.nic.in/WriteReadData/DOB2010/16th_wk10.pdf
2010,17th,http://idsp.nic.in/WriteReadData/DOB2010/17th_wk10.pdf
2010,18th,http://idsp.nic.in/WriteReadData/DOB2010/18th_wk10.pdf
2010,19th,http://idsp.nic.in/WriteReadData/DOB2010/19th_wk10.pdf
2010,20th,http://idsp.nic.in/WriteReadData/DOB2010/20th_wk10.pdf
2010,21st,http://idsp.nic.in/WriteReadData/DOB2010/21st_wk10.pdf
2010,22nd,http://idsp.nic.in/WriteReadData/DOB2010/22nd_wk10.pdf
2010,23rd,http://idsp.nic.in/WriteReadData/DOB2010/23rd_wk10.pdf
2010,24th,http://idsp.nic.in/WriteReadData/DOB2010/24th_wk10.pdf
2010,25th,http://idsp.nic.in/WriteReadData/DOB2010/25th_wk10.pdf
2010,26th,http://idsp.nic.in/WriteReadData/DOB2010/26th_wk10.pdf
2010,27th,http://idsp.nic.in/WriteReadData/DOB2010/27th_wk10.pdf
2010,28th,http://idsp.nic.in/WriteReadData/DOB2010/28th_wk10.pdf
2010,29th,http://idsp.nic.in/WriteReadData/DOB2010/29th_wk10.pdf
2010,30th,http://idsp.nic.in/WriteReadData/DOB2010/30th_wk10.pdf
2010,31st,http://idsp.nic.in/WriteReadData/DOB2010/31st_wk10.pdf
2010,32nd,http://idsp.nic.in/WriteReadData/DOB2010/32nd_wk10.pdf
2010,33rd,http://idsp.nic.in/WriteReadData/DOB2010/33rd_wk10.pdf
2010,34th,http://idsp.nic.in/WriteReadData/DOB2010/34th_wk10.pdf
2010,35th,http://idsp.nic.in/WriteReadData/DOB2010/35th_wk10.pdf
2010,36th,http://idsp.nic.in/WriteReadData/DOB2010/36th_wk10.pdf
2010,37th,http://idsp.nic.in/WriteReadData/DOB2010/37th_wk10_r.pdf
2010,38th,http://idsp.nic.in/WriteReadData/DOB2010/38th_wk10.pdf
2010,39th,http://idsp.nic.in/WriteReadData/DOB2010/39th_wk10.pdf
2010,40th,http://idsp.nic.in/WriteReadData/DOB2010/40th_wk10.pdf
2010,41st,http://idsp.nic.in/WriteReadData/DOB2010/41st_wk10.pdf
2010,42nd,http://idsp.nic.in/WriteReadData/DOB2010/42nd_wk10.pdf
2010,43rd,http://idsp.nic.in/WriteReadData/DOB2010/43rd_wk10.pdf
2010,44th,http://idsp.nic.in/WriteReadData/DOB2010/44th_wk10.pdf
2010,45th,http://idsp.nic.in/WriteReadData/DOB2010/45th_wk10.pdf
2010,46th,http://idsp.nic.in/WriteReadData/DOB2010/46th_wk10.pdf
2010,47th,http://idsp.nic.in/WriteReadData/DOB2010/47th_wk10.pdf
2010,48th,http://idsp.nic.in/WriteReadData/DOB2010/48th_wk10.pdf
2010,49th,http://idsp.nic.in/WriteReadData/DOB2010/49th_wk10.pdf
2010,50th,http://idsp.nic.in/WriteReadData/DOB2010/50th_wk10.pdf
2010,51st,http://idsp.nic.in/WriteReadData/DOB2010/51st_wk10.pdf
2010,52nd,http://idsp.nic.in/WriteReadData/DOB2010/52nd_wk10.pdf
2010,53rd,http://idsp.nic.in/WriteReadData/DOB2010/53rd_wk10.pdf
2009,25th,http://idsp.nic.in/WriteReadData/DOB2009/25_wkl_Revised.pdf
2009,26th,http://idsp.nic.in/WriteReadData/DOB2009/26wk_Final.pdf
2009,27th,http://idsp.nic.in/WriteReadData/DOB2009/27wk_final.pdf
2009,28th,http://idsp.nic.in/WriteReadData/DOB2009/28wk_final.pdf
2009,29th,http://idsp.nic.in/WriteReadData/DOB2009/29wk_final.pdf
2009,30th,http://idsp.nic.in/WriteReadData/DOB2009/30wk_final.pdf
2009,31st,http://idsp.nic.in/WriteReadData/DOB2009/31wk_Final.pdf
2009,32nd,http://idsp.nic.in/WriteReadData/DOB2009/32wk_Final.pdf
2009,33rd,http://idsp.nic.in/WriteReadData/DOB2009/33wk_Final.pdf
2009,34th,http://idsp.nic.in/WriteReadData/DOB2009/34wk_Final.pdf
2009,35th,http://idsp.nic.in/WriteReadData/DOB2009/35wk_Final.pdf
2009,36th,http://idsp.nic.in/WriteReadData/DOB2009/36wk_Final.pdf
2009,37th,http://idsp.nic.in/WriteReadData/DOB2009/37wk_Final.pdf
2009,38th,http://idsp.nic.in/WriteReadData/DOB2009/38wk_Final.pdf
2009,39th,http://idsp.nic.in/WriteReadData/DOB2009/39wk_Final.pdf
2009,40th,http://idsp.nic.in/WriteReadData/DOB2009/40wk_Final.pdf
2009,41st,http://idsp.nic.in/WriteReadData/DOB2009/41wk_Final.pdf
2009,42nd,http://idsp.nic.in/WriteReadData/DOB2009/42wk_Final.pdf
2009,43rd,http://idsp.nic.in/WriteReadData/DOB2009/43wk_Final.pdf
2009,44th,http://idsp.nic.in/WriteReadData/DOB2009/44wk_Final.pdf
2009,45th,http://idsp.nic.in/WriteReadData/DOB2009/45wk_Final.pdf
2009,46th,http://idsp.nic.in/WriteReadData/DOB2009/46wk_Final.pdf
2009,47th,http://idsp.nic.in/WriteReadData/DOB2009/47wk_Final.pdf
2009,48th,http://idsp.nic.in/WriteReadData/DOB2009/48wk_Final.pdf
2009,49th,http://idsp.nic.in/WriteReadData/DOB2009/49wk_Final.pdf
2009,50th,http://idsp.nic.in/WriteReadData/DOB2009/50wk_Final.pdf
2009,51st,http://idsp.nic.in/WriteReadData/DOB2009/51wk_Final.pdf
2009,52nd,http://idsp.nic.in/WriteReadData/DOB2009/52wk_Final.pdf
